179;46;222;238;land;false;hills;1
180;229;94;215;land;false;plains;1
181;214;249;63;land;false;desert;1
182;214;181;108;land;false;forest;1
183;235;240;135;land;true;plains;1
184;242;74;200;land;false;desert;1
185;111;235;235;land;false;desert;1
186;213;177;155;land;false;desert;1
187;225;88;224;land;true;jungle;1
188;135;212;215;land;false;mountain;1
189;252;246;158;land;true;mountain;1
190;248;196;220;land;false;desert;1
191;251;200;105;land;false;marsh;1
192;235;95;235;land;true;plains;1
193;161;205;181;land;false;jungle;1
194;216;169;133;land;true;plains;1
195;229;243;107;land;false;plains;1
196;213;132;174;land;false;desert;1
197;153;112;238;land;false;plains;1
198;189;215;120;land;false;mountain;1
199;77;250;180;land;true;desert;1
200;190;219;99;land;true;plains;1
201;224;220;234;land;false;desert;1
202;239;178;247;land;false;plains;1
203;236;101;215;land;false;desert;1
204;203;215;119;land;true;jungle;1
205;217;124;245;land;false;plains;1
206;228;252;31;land;false;forest;1
207;161;249;104;land;true;plains;1
208;254;197;68;land;false;desert;1
209;238;239;54;land;false;desert;1
210;240;233;34;land;false;plains;1
211;174;134;195;land;false;marsh;1
212;77;237;252;land;true;plains;1
213;180;141;246;land;true;desert;1
214;190;151;250;land;false;desert;1
215;72;251;203;land;false;desert;1
216;152;231;185;land;false;jungle;1
217;166;131;234;land;false;mountain;1
218;227;206;175;land;false;plains;1
219;173;213;204;land;true;forest;1
220;146;235;204;land;true;mountain;1
221;239;133;130;land;true;mountain;1
222;127;244;141;land;false;mountain;1
223;166;227;164;land;false;desert;1
224;242;252;144;land;false;mountain;1
225;230;217;104;land;false;mountain;1
226;213;190;150;land;false;desert;1
227;234;215;216;land;true;plains;1
228;230;214;172;land;true;plains;1
229;188;109;229;land;false;mountain;1
230;138;200;189;land;false;jungle;1
231;185;170;155;land;false;desert;1
232;101;205;199;land;false;plains;1
233;223;225;223;land;false;plains;1
234;252;218;138;land;false;mountain;1
235;189;152;166;land;false;mountain;1
236;187;224;212;land;false;mountain;1
237;138;242;234;land;false;plains;1
238;234;201;161;land;false;desert;1
239;105;235;218;land;false;mountain;1
240;159;123;234;land;false;mountain;1
241;214;238;177;land;false;jungle;1
242;126;176;247;land;true;jungle;1
243;200;191;168;land;true;plains;1
244;227;254;166;land;false;mountain;1
245;183;183;174;land;false;mountain;1
246;212;204;192;land;false;desert;1
247;162;212;237;land;true;plains;1
248;165;203;159;land;false;mountain;1
249;161;206;139;land;false;mountain;1
250;153;115;254;land;true;desert;1
251;179;215;128;land;false;desert;1
252;8;252;241;land;false;plains;1
253;240;190;183;land;false;desert;1
254;156;225;221;land;false;plains;1
255;184;196;144;land;false;desert;1
256;94;219;201;land;true;plains;1
257;239;210;58;land;false;desert;1
258;218;54;248;land;false;desert;1
259;198;202;230;land;false;plains;1
260;129;230;233;land;false;hills;1
261;252;206;177;land;true;desert;1
262;153;197;224;land;false;plains;1
263;205;154;190;land;false;plains;1
264;203;242;71;land;false;mountain;1
265;181;218;198;land;false;mountain;1
266;191;152;162;land;true;plains;1
267;235;251;124;land;true;mountain;1
268;229;206;197;land;false;urban;1
269;175;245;128;land;false;plains;1
270;153;202;159;land;false;plains;1
271;224;183;228;land;false;hills;1
272;244;90;171;land;false;jungle;1
273;232;86;224;land;false;plains;1
274;146;195;226;land;false;desert;1
275;250;137;241;land;false;desert;1
276;218;194;228;land;true;plains;1
277;178;124;232;land;false;desert;1
278;137;132;247;land;false;desert;1
279;145;189;234;land;false;desert;1
280;246;237;127;land;true;marsh;1
281;236;119;160;land;false;plains;1
282;249;114;198;land;false;mountain;1
283;241;134;194;land;false;mountain;1
284;206;75;241;land;false;desert;1
285;216;225;232;land;false;desert;1
286;93;198;219;land;false;forest;1
287;219;209;209;land;true;plains;1
288;199;177;143;land;false;plains;1
289;196;194;163;land;false;desert;1
290;198;190;229;land;false;plains;1
291;231;192;219;land;true;plains;1
292;178;169;196;land;false;mountain;1
293;191;67;247;land;false;mountain;1
294;193;254;69;land;false;desert;1
295;248;199;194;land;false;mountain;1
296;204;113;244;land;false;desert;1
297;155;252;202;land;false;plains;1
298;203;170;220;land;false;mountain;1
299;168;219;114;land;false;mountain;1
300;240;144;165;land;false;plains;1
301;254;244;94;land;true;plains;1
302;222;103;180;land;true;plains;1
303;222;147;210;land;false;mountain;1
304;37;235;231;land;false;mountain;1
305;200;212;214;land;false;mountain;1
306;88;228;194;land;false;desert;1
307;242;79;224;land;false;desert;1
308;227;235;237;land;false;mountain;1
309;231;184;115;land;false;forest;1
310;221;235;129;land;false;urban;1
311;90;208;240;land;false;plains;1
312;174;206;219;land;false;jungle;1
313;165;218;142;land;false;desert;1
314;204;160;252;land;true;desert;1
315;200;208;207;land;false;desert;1
316;236;233;164;land;false;plains;1
317;126;219;171;land;false;jungle;1
318;227;72;220;land;true;plains;1
319;190;152;217;land;false;mountain;1
320;100;250;163;land;false;desert;1
321;104;195;211;land;true;plains;1
322;152;238;172;land;false;mountain;1
323;177;186;219;land;false;plains;1
324;120;189;246;land;false;desert;1
325;182;223;187;land;true;plains;1
326;102;180;243;land;false;jungle;1
327;247;231;63;land;true;jungle;1
328;181;83;247;land;true;plains;1
329;71;229;249;land;false;hills;1
330;241;114;249;land;true;plains;1
331;189;224;161;land;true;desert;1
332;206;254;246;land;false;desert;1
333;240;112;247;land;false;mountain;1
334;160;152;232;land;false;plains;1
335;166;190;247;land;false;desert;1
336;211;201;143;land;false;desert;1
337;251;106;159;land;false;hills;1
338;246;107;254;land;false;desert;1
339;109;252;195;land;false;jungle;1
340;155;184;195;land;false;desert;1
341;224;105;184;land;false;desert;1
342;194;246;110;land;true;plains;1
343;221;154;133;land;false;plains;1
344;237;245;139;land;false;plains;1
345;216;242;132;land;false;desert;1
346;225;251;209;land;false;hills;1
347;223;250;45;land;false;mountain;1
348;253;114;208;land;false;desert;1
349;211;239;163;land;false;desert;1
350;225;230;53;land;false;mountain;1
351;192;129;246;land;false;mountain;1
352;61;221;247;land;false;plains;1
353;176;247;116;land;false;mountain;1
354;243;103;232;land;true;plains;1
355;219;202;96;land;false;plains;1
356;243;188;132;land;false;hills;1
357;208;162;189;land;true;plains;1
358;179;237;254;land;false;mountain;1
359;195;245;145;land;false;desert;1
360;212;179;154;land;false;mountain;1
361;250;242;21;land;false;plains;1
362;174;218;114;land;false;plains;1
363;147;217;254;land;false;plains;1
364;212;227;224;land;false;desert;1
365;195;236;196;land;false;mountain;1
366;221;246;163;land;false;desert;1
367;187;231;192;land;false;mountain;1
368;239;164;175;land;false;mountain;1
369;251;112;242;land;false;desert;1
370;231;150;188;land;false;mountain;1
371;202;224;203;land;true;plains;1
372;158;234;225;land;false;mountain;1
373;191;246;65;land;true;jungle;1
374;228;238;62;land;false;hills;1
375;243;227;147;land;true;desert;1
376;223;137;233;land;false;desert;1
377;125;219;178;land;false;desert;1
378;71;244;188;land;false;desert;1
379;216;218;207;land;false;desert;1
380;128;142;248;land;false;plains;1
381;205;169;198;land;true;forest;1
382;105;235;179;land;false;plains;1
383;207;231;245;land;false;forest;1
384;152;240;128;land;false;mountain;1
385;192;237;231;land;true;desert;1
386;98;248;195;land;false;mountain;1
387;222;235;101;land;false;desert;1
388;139;216;238;land;false;plains;1
389;234;208;214;land;false;mountain;1
390;239;119;200;land;true;plains;1
391;252;233;190;land;false;plains;1
392;211;43;250;land;true;jungle;1
393;151;191;243;land;false;jungle;1
394;200;62;249;land;false;plains;1
395;239;218;233;land;false;desert;1
396;205;253;210;land;false;mountain;1
397;181;185;225;land;false;jungle;1
398;225;168;130;land;false;mountain;1
399;99;183;224;land;false;desert;1
400;151;247;167;land;false;desert;1
401;216;145;190;land;true;plains;1
402;136;249;158;land;true;plains;1
403;250;143;229;land;true;mountain;1
404;95;236;211;land;true;jungle;1
405;245;95;215;land;false;plains;1
406;239;155;187;land;true;plains;1
407;179;173;246;land;false;plains;1
408;227;218;245;land;false;desert;1
409;224;81;253;land;false;mountain;1
410;253;216;114;land;false;desert;1
411;204;156;179;land;true;plains;1
412;104;249;187;land;false;mountain;1
413;254;142;108;land;false;mountain;1
414;236;39;253;land;false;desert;1
415;223;218;122;land;true;plains;1
416;75;223;239;land;false;desert;1
417;194;192;228;land;false;mountain;1
418;251;34;237;land;true;plains;1
419;202;166;215;land;true;jungle;1
420;175;248;246;land;true;mountain;1
421;240;241;219;land;false;mountain;1
422;149;177;210;land;false;hills;1
423;183;198;195;land;false;mountain;1
424;119;191;248;land;false;plains;1
425;205;131;213;land;false;jungle;1
426;103;249;180;land;false;mountain;1
427;148;134;240;land;false;plains;1
428;206;173;174;land;false;desert;1
429;191;220;230;land;false;desert;1
430;183;246;152;land;false;forest;1
431;126;181;241;land;true;plains;1
432;238;250;150;land;false;plains;1
433;210;137;218;land;false;mountain;1
434;114;224;165;land;false;desert;1
435;101;242;244;land;true;plains;1
436;235;170;138;land;false;mountain;1
437;89;244;243;land;false;jungle;1
438;112;171;232;land;false;desert;1
439;216;168;239;land;false;plains;1
440;234;115;222;land;false;desert;1
441;252;132;227;land;true;plains;1
442;194;244;177;land;false;plains;1
443;252;138;245;land;false;forest;1
444;206;165;142;land;false;desert;1
445;233;231;177;land;true;plains;1
446;193;228;173;land;false;plains;1
447;239;123;176;land;false;desert;1
448;241;207;207;land;false;desert;1
449;254;227;60;land;true;plains;1
450;237;170;150;land;false;desert;1
451;210;196;141;land;false;marsh;1
452;214;217;83;land;false;desert;1
453;245;120;211;land;false;desert;1
454;253;152;179;land;false;plains;1
455;207;159;181;land;false;plains;1
456;121;182;218;land;true;plains;1
457;190;86;239;land;false;forest;1
458;82;222;210;land;false;desert;1
459;220;170;145;land;false;forest;1
460;240;244;37;land;false;mountain;1
461;250;222;128;land;false;jungle;1
462;116;207;222;land;false;plains;1
463;220;226;213;land;false;mountain;1
464;216;240;140;land;false;desert;1
465;221;144;218;land;false;plains;1
466;168;235;221;land;false;plains;1
467;233;242;175;land;false;plains;1
468;203;149;239;land;false;hills;1
469;189;211;102;land;true;mountain;1
470;122;240;194;land;false;plains;1
471;249;136;211;land;false;mountain;1
472;220;100;236;land;false;plains;1
473;138;211;224;land;false;hills;1
474;226;251;167;land;false;mountain;1
475;218;142;245;land;false;mountain;1
476;213;114;222;land;false;desert;1
477;232;216;237;land;true;plains;1
478;174;129;215;land;false;plains;1
479;244;210;63;land;false;plains;1
480;167;236;131;land;false;hills;1
481;227;161;209;land;false;desert;1
482;231;97;210;land;false;desert;1
483;237;106;231;land;true;desert;1
484;222;221;90;land;true;plains;1
485;186;234;83;land;true;jungle;1
486;238;240;149;land;false;plains;1
487;233;213;221;land;false;mountain;1
488;171;230;177;land;false;desert;1
489;206;229;163;land;false;jungle;1
490;146;236;195;land;false;mountain;1
491;213;244;90;land;false;mountain;1
492;235;229;244;land;false;plains;1
493;171;248;163;land;false;mountain;1
494;214;221;94;land;false;mountain;1
495;249;229;55;land;false;plains;1
496;246;220;63;land;false;plains;1
497;86;202;246;land;false;desert;1
498;87;234;228;land;false;hills;1
499;149;153;225;land;true;jungle;1
500;231;47;243;land;false;hills;1
501;92;253;251;land;true;marsh;1
502;250;235;139;land;false;plains;1
503;149;179;223;land;false;mountain;1
504;254;172;231;land;false;mountain;1
505;173;237;203;land;false;plains;1
506;188;156;244;land;true;plains;1
507;162;150;237;land;false;jungle;1
508;249;222;38;land;false;mountain;1
509;206;198;181;land;false;desert;1
510;184;245;186;land;true;desert;1
511;149;250;137;land;false;desert;1
512;191;109;214;land;false;mountain;1
513;245;209;109;land;false;desert;1
514;180;184;161;land;false;plains;1
515;239;172;231;land;true;plains;1
516;196;228;143;land;false;plains;1
517;123;196;189;land;false;forest;1
518;116;254;207;land;false;plains;1
519;246;61;213;land;false;desert;1
520;222;147;242;land;true;plains;1
521;192;164;254;land;false;desert;1
522;150;123;241;land;false;mountain;1
523;240;168;119;land;false;mountain;1
524;224;219;207;land;false;jungle;1
525;110;243;247;land;false;desert;1
526;175;236;197;land;false;jungle;1
527;202;198;244;land;false;hills;1
528;229;139;213;land;true;plains;1
529;226;165;125;land;false;desert;1
530;230;241;187;land;true;plains;1
531;203;182;191;land;false;plains;1
532;76;223;209;land;false;plains;1
533;157;149;243;land;false;mountain;1
534;152;150;243;land;false;desert;1
535;205;248;61;land;false;jungle;1
536;195;250;146;land;false;mountain;1
537;166;218;168;land;false;forest;1
538;211;123;248;land;false;mountain;1
539;209;103;246;land;false;plains;1
540;249;210;204;land;false;urban;1
541;205;165;230;land;false;desert;1
542;118;239;161;land;false;plains;1
543;203;163;186;land;false;desert;1
544;212;134;238;land;false;desert;1
545;238;172;209;land;false;desert;1
546;245;215;196;land;false;plains;1
547;243;165;99;land;false;hills;1
548;214;219;240;land;true;marsh;1
549;134;193;230;land;true;plains;1
550;217;223;151;land;false;plains;1
551;252;185;199;land;false;hills;1
552;189;227;241;land;false;desert;1
553;131;246;155;land;false;plains;1
554;120;204;234;land;false;plains;1
555;221;195;235;land;false;hills;1
556;244;147;223;land;false;forest;1
557;227;52;241;land;true;plains;1
558;173;188;192;land;false;plains;1
559;85;249;183;land;false;mountain;1
560;120;190;236;land;false;plains;1
561;251;237;168;land;false;desert;1
562;196;225;125;land;true;plains;1
563;167;174;203;land;false;plains;1
564;240;69;197;land;true;plains;1
565;176;140;194;land;true;desert;1
566;189;246;112;land;false;plains;1
567;207;247;172;land;true;plains;1
568;177;185;147;land;false;plains;1
569;94;197;254;land;true;plains;1
570;217;154;251;land;true;plains;1
571;169;214;185;land;false;desert;1
572;196;110;234;land;false;desert;1
573;133;184;253;land;true;plains;1
574;193;222;110;land;true;plains;1
575;203;155;226;land;false;jungle;1
576;201;212;153;land;false;desert;1
577;243;151;231;land;false;mountain;1
578;175;163;195;land;true;plains;1
579;203;178;222;land;false;forest;1
580;176;175;253;land;false;mountain;1
581;241;195;240;land;false;desert;1
582;156;235;179;land;false;mountain;1
583;171;134;218;land;true;desert;1
584;161;226;236;land;false;forest;1
585;198;187;216;land;false;plains;1
586;203;110;211;land;false;plains;1
587;90;252;178;land;false;mountain;1
588;214;246;173;land;false;mountain;1
589;97;249;249;land;false;desert;1
590;180;214;229;land;false;mountain;1
591;163;235;116;land;false;jungle;1
592;231;203;136;land;true;desert;1
593;198;196;211;land;false;mountain;1
594;132;247;160;land;false;plains;1
595;223;114;190;land;false;hills;1
596;158;187;219;land;false;mountain;1
597;196;123;250;land;false;plains;1
598;253;184;136;land;false;mountain;1
599;214;227;218;land;false;plains;1
600;248;250;122;land;false;mountain;1
601;250;238;197;land;true;plains;1
602;184;219;206;land;false;mountain;1
603;186;89;254;land;false;desert;1
604;64;251;214;land;false;desert;1
605;218;232;186;land;true;mountain;1
606;157;160;217;land;false;hills;1
607;135;191;209;land;false;desert;1
608;213;226;117;land;false;desert;1
609;244;147;190;land;false;desert;1
610;30;251;222;land;true;desert;1
611;222;70;241;land;false;plains;1
612;242;185;189;land;false;mountain;1
613;130;252;249;land;false;desert;1
614;119;251;172;land;false;desert;1
615;253;102;230;land;true;urban;1
616;129;132;244;land;false;plains;1
617;242;181;153;land;false;plains;1
618;153;188;228;land;false;desert;1
619;101;209;218;land;false;plains;1
620;221;118;175;land;true;mountain;1
621;157;147;208;land;false;plains;1
622;207;215;110;land;false;plains;1
623;226;239;39;land;true;plains;1
624;220;199;82;land;false;jungle;1
625;206;144;201;land;false;plains;1
626;198;150;214;land;false;mountain;1
627;233;199;218;land;false;hills;1
628;249;215;75;land;false;desert;1
629;166;244;109;land;false;mountain;1
630;115;197;193;land;false;jungle;1
631;124;240;213;land;false;jungle;1
632;236;241;182;land;false;desert;1
633;230;243;34;land;true;plains;1
634;178;231;190;land;false;mountain;1
635;202;210;176;land;false;plains;1
636;245;232;207;land;false;desert;1
637;254;188;87;land;false;mountain;1
638;151;247;113;land;false;plains;1
639;223;180;100;land;false;desert;1
640;251;180;145;land;false;mountain;1
641;251;188;125;land;true;plains;1
642;221;179;241;land;false;desert;1
643;92;239;228;land;false;desert;1
644;239;192;156;land;false;urban;1
645;212;124;174;land;false;plains;1
646;125;186;222;land;false;mountain;1
647;202;68;240;land;false;hills;1
648;154;252;106;land;true;desert;1
649;74;228;204;land;false;desert;1
650;221;147;240;land;false;desert;1
651;160;145;239;land;false;mountain;1
652;179;253;114;land;false;mountain;1
653;114;193;228;land;false;hills;1
654;208;111;219;land;false;desert;1
655;65;231;251;land;false;jungle;1
656;103;179;222;land;false;jungle;1
657;244;192;133;land;false;plains;1
658;233;192;131;land;false;plains;1
659;254;169;91;land;false;plains;1
660;138;189;230;land;true;forest;1
661;249;138;172;land;false;mountain;1
662;213;184;107;land;true;desert;1
663;190;175;200;land;false;plains;1
664;146;200;169;land;false;mountain;1
665;92;228;227;land;false;jungle;1
666;185;76;245;land;false;desert;1
667;235;246;43;land;true;marsh;1
668;171;190;244;land;false;forest;1
669;168;184;211;land;false;desert;1
670;196;253;64;land;false;mountain;1
671;218;65;233;land;false;mountain;1
672;252;163;190;land;false;forest;1
673;203;197;160;land;false;mountain;1
674;179;77;250;land;false;hills;1
675;195;83;249;land;false;desert;1
676;245;135;163;land;false;forest;1
677;206;185;251;land;false;desert;1
678;217;240;130;land;false;plains;1
679;231;229;233;land;false;jungle;1
680;152;188;210;land;false;plains;1
681;89;198;221;land;true;jungle;1
682;253;147;142;land;false;desert;1
683;218;101;237;land;false;mountain;1
684;205;247;97;land;false;mountain;1
685;163;199;160;land;true;plains;1
686;157;229;178;land;false;jungle;1
687;52;214;248;land;false;mountain;1
688;241;196;166;land;false;hills;1
689;248;98;216;land;false;mountain;1
690;243;197;196;land;false;plains;1
691;193;159;218;land;false;jungle;1
692;241;113;224;land;true;desert;1
693;174;168;209;land;false;desert;1
694;242;27;240;land;false;desert;1
695;125;228;254;land;false;desert;1
696;55;234;236;land;false;mountain;1
697;211;254;218;land;true;desert;1
698;198;154;247;land;false;plains;1
699;118;250;192;land;false;mountain;1
700;117;237;193;land;false;jungle;1
701;168;217;171;land;true;plains;1
702;130;223;251;land;false;forest;1
703;226;206;164;land;false;desert;1
704;237;126;225;land;false;desert;1
705;208;190;235;land;false;desert;1
706;246;96;198;land;false;mountain;1
707;174;188;224;land;false;plains;1
708;209;205;172;land;false;mountain;1
709;228;154;202;land;false;plains;1
710;97;243;168;land;false;mountain;1
711;237;223;83;land;false;desert;1
712;196;237;82;land;false;plains;1
713;236;162;235;land;true;plains;1
714;88;231;246;land;false;plains;1
715;250;135;224;land;true;plains;1
716;165;100;248;land;false;plains;1
717;86;242;210;land;false;plains;1
718;180;234;151;land;false;plains;1
719;153;225;245;land;false;plains;1
720;204;178;170;land;false;hills;1
721;219;213;86;land;true;plains;1
722;216;162;253;land;true;desert;1
723;234;244;78;land;false;plains;1
724;251;90;227;land;false;mountain;1
725;226;183;159;land;false;hills;1
726;224;181;215;land;false;desert;1
727;246;78;218;land;false;desert;1
728;245;116;187;land;true;plains;1
729;198;204;222;land;false;forest;1
730;233;225;168;land;false;hills;1
731;221;204;178;land;false;desert;1
732;159;248;130;land;false;mountain;1
733;249;179;251;land;false;plains;1
734;130;167;219;land;true;mountain;1
735;179;212;173;land;true;urban;1
736;214;231;204;land;false;desert;1
737;231;252;216;land;true;jungle;1
738;240;194;234;land;true;plains;1
739;138;173;239;land;false;desert;1
740;125;245;252;land;false;mountain;1
741;228;229;148;land;false;desert;1
742;239;242;66;land;false;mountain;1
743;210;185;169;land;true;plains;1
744;208;103;225;land;false;mountain;1
745;190;238;166;land;false;plains;1
746;191;216;115;land;true;jungle;1
747;141;217;149;land;false;plains;1
748;166;193;156;land;false;plains;1
749;208;113;205;land;false;mountain;1
750;242;184;239;land;false;plains;1
751;217;90;248;land;false;plains;1
752;107;254;209;land;false;jungle;1
753;240;218;166;land;true;plains;1
754;242;232;120;land;false;mountain;1
755;82;217;249;land;false;desert;1
756;248;240;109;land;false;forest;1
757;252;96;187;land;false;urban;1
758;246;83;204;land;true;mountain;1
759;197;165;170;land;false;desert;1
760;235;163;172;land;true;desert;1
761;124;231;254;land;false;desert;1
762;174;201;170;land;false;mountain;1
763;161;135;230;land;false;plains;1
764;198;241;170;land;true;plains;1
765;244;213;174;land;false;plains;1
766;106;209;201;land;true;plains;1
767;169;142;221;land;false;urban;1
768;200;192;212;land;false;mountain;1
769;234;214;92;land;false;desert;1
770;178;142;253;land;true;plains;1
771;183;187;179;land;true;desert;1
772;180;209;210;land;true;mountain;1
773;193;246;113;land;false;hills;1
774;67;235;213;land;false;desert;1
775;142;193;189;land;true;forest;1
776;173;106;225;land;false;forest;1
777;147;246;213;land;false;mountain;1
778;226;147;243;land;true;marsh;1
779;122;211;201;land;false;plains;1
780;231;217;193;land;false;jungle;1
781;234;227;194;land;false;jungle;1
782;254;246;166;land;false;mountain;1
783;241;219;247;land;false;mountain;1
784;159;165;189;land;false;desert;1
785;201;150;197;land;true;plains;1
786;194;233;115;land;false;mountain;1
787;169;251;111;land;false;mountain;1
788;213;68;237;land;false;mountain;1
789;226;217;220;land;false;plains;1
790;87;220;238;land;false;mountain;1
791;86;202;221;land;false;forest;1
792;234;106;198;land;false;forest;1
793;234;98;213;land;false;plains;1
794;211;231;133;land;false;jungle;1
795;241;253;28;land;false;hills;1
796;241;188;144;land;true;plains;1
797;186;220;195;land;false;plains;1
798;134;241;199;land;false;forest;1
799;241;243;211;land;true;plains;1
800;209;168;153;land;false;desert;1
801;218;194;244;land;false;plains;1
802;217;152;166;land;false;desert;1
803;232;155;150;land;false;desert;1
804;206;186;159;land;false;marsh;1
805;134;226;231;land;false;plains;1
806;232;151;179;land;false;hills;1
807;163;179;220;land;false;mountain;1
