2;industrial_complex;2767.00;9.98;1422.00;5.57;0
2;industrial_complex;2758.00;9.98;1410.00;3.41;0
2;air_base;2778.08;10.30;1419.60;4.96;0
2;supply_node;2782.20;10.10;1415.68;5.03;0
2;naval_base;2776.00;9.50;1410.00;-0.29;8233
2;naval_base;2787.28;10.00;1430.79;-3.42;9515
2;naval_base;2767.99;9.50;1433.81;-3.81;6542
2;naval_base;2791.93;9.80;1407.09;-0.24;8233
2;naval_base;2797.00;9.90;1432.76;-3.27;9515
2;naval_base;2781.77;10.00;1434.81;-3.46;9515
2;naval_base;2765.02;9.80;1408.04;0.38;8233
2;naval_base;2805.88;9.90;1410.36;0.98;10040
2;naval_base;2743.89;9.80;1408.04;-1.19;8787
2;naval_base;2753.00;9.70;1430.00;-2.44;6542
2;naval_base;2806.38;9.80;1426.67;-4.39;9515
2;naval_base;2749.01;10.00;1424.08;-1.63;6542
2;naval_base;2800.42;9.90;1401.03;-0.01;10040
2;bunker;2756.53;10.00;1427.39;0.37;0
2;bunker;2766.37;10.20;1426.48;3.03;0
2;bunker;2802.21;10.00;1416.86;4.59;0
2;bunker;2773.00;10.20;1426.00;0.98;0
2;bunker;2786.20;10.20;1415.84;5.10;0
2;bunker;2753.90;9.90;1418.09;0.03;0
2;bunker;2792.96;10.10;1411.04;3.04;0
2;bunker;2784.19;10.50;1422.40;0.88;0
2;bunker;2795.98;10.20;1422.53;3.54;0
2;bunker;2776.52;10.20;1429.87;6.21;0
2;bunker;2752.60;9.90;1409.32;1.49;0
2;bunker;2763.96;9.90;1418.47;5.61;0
2;bunker;2804.37;10.00;1422.69;0.53;0
2;bunker;2797.32;9.90;1402.74;4.66;0
2;coastal_bunker;2806.69;9.90;1414.25;1.68;0
2;coastal_bunker;2803.81;9.90;1401.95;1.11;0
2;coastal_bunker;2807.27;9.90;1421.26;0.98;0
2;coastal_bunker;2778.00;9.95;1435.00;-3.06;0
2;coastal_bunker;2764.56;10.00;1435.23;-3.51;0
2;coastal_bunker;2784.94;10.00;1432.19;-3.42;0
2;coastal_bunker;2746.40;9.80;1404.09;-0.39;0
2;coastal_bunker;2758.00;9.68;1435.00;-2.64;0
2;coastal_bunker;2777.64;9.90;1410.09;-0.29;0
2;coastal_bunker;2769.00;9.60;1411.00;0.38;0
2;coastal_bunker;2748.02;9.50;1420.21;-1.83;0
2;coastal_bunker;2800.60;9.80;1431.77;-3.57;0
2;coastal_bunker;2789.00;9.50;1407.00;-0.24;0
2;dockyard;2793.26;9.90;1432.74;-3.22;0
2;anti_air_building;2795.49;10.10;1427.36;0.60;0
2;anti_air_building;2770.10;10.00;1415.23;3.62;0
2;anti_air_building;2748.35;9.90;1414.73;0.00;0
2;synthetic_refinery;2761.00;10.10;1433.00;2.66;0
2;fuel_silo;2758.52;10.00;1415.31;5.33;0
2;radar_station;2775.00;10.10;1418.00;4.79;0
2;rocket_site;2772.21;10.10;1420.57;3.27;0
2;nuclear_reactor;2800.75;9.90;1405.35;1.11;0
2;floating_harbor;2759.64;9.80;1401.83;-3.13;3598
2;floating_harbor;2740.74;9.50;1422.13;1.11;1583
2;floating_harbor;2755.00;9.50;1438.00;0.10;3657
2;floating_harbor;2767.15;9.50;1439.90;-0.17;1429
2;floating_harbor;2781.28;9.50;1401.11;-2.76;975
2;floating_harbor;2777.77;9.50;1440.82;-0.32;4088
2;floating_harbor;2788.45;9.50;1439.76;-0.28;4099
2;floating_harbor;2796.87;9.50;1440.15;-0.12;3551
2;floating_harbor;2805.30;9.50;1435.80;-0.24;4102
2;floating_harbor;2811.22;9.50;1416.67;-2.16;4121
2;floating_harbor;2809.52;9.50;1404.49;-2.03;4137
2;floating_harbor;2767.08;9.50;1401.08;-3.11;2023
2;floating_harbor;2775.96;9.50;1401.08;-3.33;4128
3;arms_factory;2779.00;10.07;1344.00;2.07;0
3;arms_factory;2774.00;10.32;1339.00;4.74;0
3;arms_factory;2783.00;10.10;1342.00;1.12;0
3;arms_factory;2774.00;10.70;1333.00;5.25;0
3;arms_factory;2768.00;10.12;1332.00;5.35;0
3;arms_factory;2768.00;10.18;1334.00;3.19;0
3;industrial_complex;2784.00;10.35;1332.00;5.85;0
3;industrial_complex;2792.00;10.00;1336.00;2.23;0
3;industrial_complex;2779.00;10.50;1338.00;3.80;0
3;industrial_complex;2785.00;10.00;1340.00;1.63;0
3;industrial_complex;2776.00;10.78;1335.00;2.84;0
3;industrial_complex;2774.00;10.18;1330.00;0.68;0
3;air_base;2781.90;10.10;1337.27;2.79;0
3;supply_node;2784.00;10.05;1345.00;5.31;0
3;supply_node;2775.00;10.00;1344.00;1.96;0
3;supply_node;2793.00;9.95;1339.00;4.89;0
3;supply_node;2769.00;10.20;1336.00;1.20;0
3;supply_node;2779.00;10.48;1335.00;4.13;0
3;supply_node;2789.00;10.03;1331.00;5.61;0
3;supply_node;2770.00;10.10;1329.00;2.26;0
3;naval_base;2784.04;9.90;1350.63;-3.23;6794
3;naval_base;2794.76;9.90;1331.24;0.98;6794
3;naval_base;2781.00;9.90;1322.02;0.17;6412
3;naval_base;2794.00;9.90;1344.00;-3.33;6794
3;naval_base;2767.71;9.80;1339.69;-2.17;9716
3;naval_base;2768.08;9.90;1326.48;-1.10;9716
3;naval_base;2775.64;9.90;1347.54;-2.72;9716
3;bunker;2793.00;9.95;1337.00;2.31;0
3;bunker;2768.00;10.15;1336.00;4.97;0
3;bunker;2780.00;10.48;1334.00;0.25;0
3;bunker;2781.00;10.03;1346.00;4.37;0
3;bunker;2777.00;9.90;1322.00;5.58;0
3;bunker;2786.00;10.15;1332.00;3.42;0
3;bunker;2774.00;10.03;1341.00;0.15;0
3;bunker;2768.00;10.12;1332.00;2.81;0
3;coastal_bunker;2787.80;9.90;1349.25;-3.93;0
3;coastal_bunker;2796.54;9.90;1341.50;-4.43;0
3;coastal_bunker;2784.00;9.65;1323.00;0.80;0
3;coastal_bunker;2767.03;9.90;1328.73;-1.60;0
3;coastal_bunker;2771.08;9.90;1344.78;-2.28;0
3;coastal_bunker;2766.00;9.50;1336.00;-1.57;0
3;coastal_bunker;2792.97;9.90;1328.49;0.68;0
3;dockyard;2771.94;10.20;1327.49;0.10;0
3;anti_air_building;2779.00;10.07;1344.00;2.38;0
3;anti_air_building;2782.00;10.38;1336.00;5.04;0
3;anti_air_building;2782.00;10.15;1342.00;0.31;0
3;synthetic_refinery;2774.00;10.70;1333.00;4.44;0
3;fuel_silo;2789.00;10.05;1336.00;5.64;0
3;radar_station;2782.00;10.38;1336.00;5.57;0
3;rocket_site;2776.98;10.40;1337.49;5.05;0
3;nuclear_reactor;2777.00;10.07;1343.00;2.88;0
3;floating_harbor;2780.00;9.50;1315.00;-3.14;2316
3;floating_harbor;2790.95;9.50;1351.95;-0.79;3040
3;floating_harbor;2770.87;9.50;1352.26;0.46;4218
3;floating_harbor;2798.95;9.50;1344.95;-0.79;4231
3;floating_harbor;2760.00;9.50;1336.00;1.57;4236
3;floating_harbor;2797.82;9.50;1325.12;-2.16;4246
3;floating_harbor;2770.00;9.50;1321.00;-3.14;4251
4;arms_factory;2722.00;10.05;1247.00;3.71;0
4;arms_factory;2752.00;9.93;1254.00;4.91;0
4;arms_factory;2751.00;10.00;1268.00;2.75;0
4;arms_factory;2728.00;10.28;1254.00;4.32;0
4;arms_factory;2758.00;10.07;1261.00;2.16;0
4;arms_factory;2746.00;10.18;1258.00;3.36;0
4;industrial_complex;2764.00;10.23;1259.00;1.20;0
4;industrial_complex;2722.00;10.10;1262.00;2.76;0
4;industrial_complex;2730.00;9.90;1249.00;5.42;0
4;industrial_complex;2755.00;10.03;1256.00;3.27;0
4;industrial_complex;2764.00;10.07;1252.00;5.93;0
4;industrial_complex;2735.00;10.15;1256.00;1.21;0
4;air_base;2745.97;10.20;1261.34;2.77;0
4;supply_node;2723.00;10.15;1260.00;2.74;0
4;supply_node;2721.00;10.25;1249.00;0.50;0
4;supply_node;2765.00;10.20;1255.00;1.97;0
4;supply_node;2748.00;10.12;1266.00;4.91;0
4;supply_node;2736.00;9.98;1264.00;2.67;0
4;supply_node;2758.00;10.07;1261.00;4.15;0
4;supply_node;2744.00;10.18;1259.00;0.80;0
4;supply_node;2731.00;10.15;1256.00;3.39;0
4;supply_node;2753.00;9.90;1254.00;0.04;0
4;supply_node;2739.00;9.95;1252.00;1.51;0
4;naval_base;2739.85;9.90;1248.02;0.06;9698
4;naval_base;2751.87;9.90;1250.52;1.10;9698
4;naval_base;2768.29;9.90;1251.62;0.75;5709
4;naval_base;2749.74;9.90;1270.25;-3.14;8112
4;naval_base;2732.33;9.90;1248.00;-5.98;9698
4;naval_base;2721.17;9.90;1264.91;-2.17;9671
4;naval_base;2734.29;9.90;1265.82;-2.36;8112
4;naval_base;2715.43;9.50;1250.59;-1.71;9671
4;naval_base;2742.38;9.90;1267.39;-2.90;8112
4;naval_base;2759.47;10.00;1263.57;-3.73;8112
4;bunker;2729.00;10.00;1262.00;3.95;0
4;bunker;2736.00;9.90;1266.00;0.33;0
4;bunker;2760.00;10.05;1257.00;4.45;0
4;bunker;2763.00;10.20;1256.00;5.65;0
4;bunker;2745.00;9.95;1267.00;2.39;0
4;bunker;2724.00;10.28;1250.00;5.06;0
4;bunker;2740.00;10.23;1261.00;2.90;0
4;bunker;2723.00;10.23;1256.00;4.10;0
4;bunker;2740.00;9.93;1252.00;0.84;0
4;bunker;2760.00;10.00;1256.00;4.96;0
4;coastal_bunker;2752.51;9.90;1269.66;-3.54;0
4;coastal_bunker;2756.73;9.90;1267.57;-3.83;0
4;coastal_bunker;2738.91;9.90;1266.80;-3.46;0
4;coastal_bunker;2771.24;9.90;1254.78;1.25;0
4;coastal_bunker;2756.00;9.50;1253.00;0.00;0
4;coastal_bunker;2717.97;9.90;1246.06;-0.31;0
4;coastal_bunker;2720.00;9.50;1260.00;-1.77;0
4;coastal_bunker;2741.00;9.65;1250.00;0.46;0
4;coastal_bunker;2732.00;9.88;1249.00;0.12;0
4;coastal_bunker;2742.00;9.90;1266.00;-2.70;0
4;dockyard;2749.82;9.90;1248.05;0.00;0
4;anti_air_building;2727.00;10.10;1250.00;5.12;0
4;anti_air_building;2754.00;10.05;1257.00;2.96;0
4;anti_air_building;2732.00;9.93;1250.00;3.07;0
4;synthetic_refinery;2734.00;10.20;1257.00;0.90;0
4;fuel_silo;2745.00;9.95;1255.00;3.57;0
4;radar_station;2743.00;10.12;1258.00;1.02;0
4;rocket_site;2748.81;10.20;1260.47;1.51;0
4;nuclear_reactor;2726.00;9.93;1247.00;5.63;0
4;floating_harbor;2713.00;9.50;1260.00;1.57;267
4;floating_harbor;2712.74;9.50;1244.87;-4.25;3120
4;floating_harbor;2774.64;9.50;1251.79;-1.89;3300
4;floating_harbor;2748.00;9.50;1276.00;0.00;4322
4;floating_harbor;2739.21;9.50;1273.64;-0.32;4323
4;floating_harbor;2763.88;9.50;1269.82;-0.59;4328
4;floating_harbor;2740.30;9.50;1273.79;0.24;4334
4;floating_harbor;2731.00;9.50;1271.00;0.00;4336
4;floating_harbor;2753.00;9.50;1244.00;-3.14;4340
4;floating_harbor;2743.13;9.50;1243.74;-2.68;4347
5;arms_factory;2580.00;10.00;1209.00;4.01;0
5;arms_factory;2591.00;10.35;1220.00;4.12;0
5;arms_factory;2608.00;10.03;1225.00;1.95;0
5;arms_factory;2577.00;9.95;1210.00;6.08;0
5;arms_factory;2592.00;10.38;1220.00;2.46;0
5;arms_factory;2609.00;10.00;1225.00;4.02;0
5;industrial_complex;2577.00;9.95;1210.00;0.40;0
5;industrial_complex;2595.00;9.90;1229.00;4.52;0
5;industrial_complex;2610.00;10.00;1225.00;5.73;0
5;industrial_complex;2578.00;10.00;1210.00;2.47;0
5;industrial_complex;2595.00;9.90;1229.00;5.13;0
5;industrial_complex;2611.00;10.00;1225.00;1.51;0
5;air_base;2588.80;9.80;1245.29;-0.60;0
5;supply_node;2614.00;9.90;1234.00;3.22;0
5;supply_node;2585.00;9.90;1233.00;6.16;0
5;supply_node;2600.00;9.90;1235.00;1.35;0
5;supply_node;2600.00;10.55;1207.00;5.39;0
5;supply_node;2588.00;10.70;1213.00;0.58;0
5;supply_node;2602.00;10.40;1219.00;3.52;0
5;supply_node;2577.00;9.90;1249.00;1.28;0
5;supply_node;2587.00;9.82;1244.00;2.76;0
5;supply_node;2604.00;9.90;1244.00;5.69;0
5;supply_node;2612.00;9.90;1242.00;2.00;0
5;supply_node;2578.00;9.80;1243.00;4.93;0
5;supply_node;2578.00;10.07;1223.00;1.58;0
5;supply_node;2592.00;10.05;1224.00;4.17;0
5;supply_node;2611.00;10.10;1224.00;0.82;0
5;supply_node;2576.00;10.07;1213.00;2.30;0
5;supply_node;2611.00;10.07;1215.00;0.06;0
5;supply_node;2590.00;10.10;1201.00;2.99;0
5;naval_base;2579.13;9.80;1252.70;-3.94;8088
5;naval_base;2603.11;10.00;1202.05;0.98;8604
5;naval_base;2582.63;10.00;1209.03;0.00;6956
5;naval_base;2616.85;9.80;1242.74;-4.33;7336
5;naval_base;2577.16;9.80;1228.20;-2.48;8088
5;naval_base;2619.09;9.90;1231.35;-4.77;7336
5;naval_base;2598.91;9.80;1245.77;-2.54;7336
5;naval_base;2588.12;9.80;1249.35;-3.46;8088
5;naval_base;2609.74;10.00;1211.48;0.41;8604
5;naval_base;2576.00;9.50;1241.00;-0.79;8088
5;naval_base;2571.00;9.50;1213.00;-1.71;6956
5;naval_base;2581.09;9.80;1232.22;-2.12;8088
5;naval_base;2589.95;9.80;1196.36;-0.19;6956
5;naval_base;2618.15;9.80;1221.32;1.23;8604
5;naval_base;2595.76;9.80;1243.49;-2.58;7336
5;bunker;2590.00;9.82;1233.00;5.87;0
5;bunker;2602.00;9.80;1245.00;2.26;0
5;bunker;2580.00;9.80;1242.00;5.27;0
5;bunker;2602.00;10.45;1210.00;1.65;0
5;bunker;2585.00;10.55;1220.00;4.32;0
5;bunker;2617.00;9.90;1224.00;5.88;0
5;bunker;2589.00;10.25;1204.00;3.72;0
5;bunker;2594.00;9.88;1228.00;4.93;0
5;bunker;2604.00;9.90;1238.00;2.76;0
5;bunker;2575.00;10.03;1217.00;4.32;0
5;bunker;2615.00;9.90;1236.00;2.16;0
5;bunker;2577.00;9.90;1250.00;3.37;0
5;bunker;2614.00;9.90;1242.00;1.21;0
5;bunker;2589.00;9.90;1241.00;4.23;0
5;bunker;2599.00;10.30;1221.00;5.43;0
5;bunker;2579.00;10.25;1220.00;3.27;0
5;bunker;2607.00;10.25;1215.00;5.94;0
5;coastal_bunker;2582.00;9.50;1235.00;-1.82;0
5;coastal_bunker;2619.00;9.57;1224.00;1.43;0
5;coastal_bunker;2586.13;9.50;1249.56;-2.86;0
5;coastal_bunker;2619.55;9.80;1234.68;-4.47;0
5;coastal_bunker;2576.00;9.50;1209.00;-0.41;0
5;coastal_bunker;2575.00;9.50;1243.33;-1.49;0
5;coastal_bunker;2576.83;9.80;1253.27;-2.84;0
5;coastal_bunker;2574.00;9.50;1225.00;-1.82;0
5;coastal_bunker;2586.00;9.50;1198.00;-0.79;0
5;coastal_bunker;2605.35;9.80;1249.59;-3.14;0
5;coastal_bunker;2614.00;9.73;1214.00;0.81;0
5;coastal_bunker;2615.21;9.80;1246.48;-3.53;0
5;coastal_bunker;2581.90;10.20;1208.00;-0.20;0
5;coastal_bunker;2597.01;9.50;1244.54;-2.68;0
5;dockyard;2599.85;10.30;1200.15;0.28;0
5;anti_air_building;2593.00;9.90;1239.00;6.11;0
5;anti_air_building;2586.00;10.40;1211.00;3.95;0
5;anti_air_building;2601.00;9.90;1234.00;0.68;0
5;synthetic_refinery;2600.00;10.80;1210.00;1.89;0
5;fuel_silo;2587.00;10.48;1211.00;6.01;0
5;radar_station;2595.00;9.90;1225.00;4.86;0
5;rocket_site;2584.71;9.90;1242.45;3.95;0
5;nuclear_reactor;2587.00;10.48;1211.00;0.34;0
5;floating_harbor;2624.79;9.50;1236.70;-1.33;738
5;floating_harbor;2574.21;9.50;1235.70;1.33;1543
5;floating_harbor;2615.00;9.50;1251.00;-1.17;1592
5;floating_harbor;2608.82;9.50;1201.12;-2.16;1718
5;floating_harbor;2577.53;9.50;1204.63;-4.04;2204
5;floating_harbor;2577.00;9.50;1258.00;0.00;4341
5;floating_harbor;2590.21;9.50;1253.64;-0.32;4345
5;floating_harbor;2604.00;9.50;1255.00;0.00;4346
5;floating_harbor;2618.95;9.50;1248.95;-0.79;4350
5;floating_harbor;2572.05;9.50;1237.05;-3.93;4354
5;floating_harbor;2567.21;9.50;1225.70;1.33;4365
5;floating_harbor;2624.93;9.50;1222.01;-1.71;4367
5;floating_harbor;2567.74;9.50;1208.87;-4.25;4378
5;floating_harbor;2619.26;9.50;1210.87;-2.03;4379
5;floating_harbor;2584.05;9.50;1195.05;-3.93;4386
6;arms_factory;2597.00;10.00;1392.00;2.03;0
6;arms_factory;2616.00;10.00;1411.00;6.16;0
6;arms_factory;2622.00;9.90;1407.00;1.08;0
6;arms_factory;2607.00;9.93;1392.00;4.10;0
6;arms_factory;2610.00;10.10;1400.00;0.48;0
6;arms_factory;2612.00;10.10;1407.00;3.14;0
6;industrial_complex;2600.00;10.12;1396.00;5.81;0
6;industrial_complex;2603.00;10.23;1402.00;2.54;0
6;industrial_complex;2624.00;9.85;1413.00;3.75;0
6;industrial_complex;2610.00;10.10;1398.00;1.59;0
6;industrial_complex;2595.00;9.90;1392.00;4.25;0
6;industrial_complex;2612.00;10.00;1411.00;0.99;0
6;air_base;2612.31;9.90;1392.86;2.16;0
6;supply_node;2600.00;10.00;1392.00;1.11;0
6;supply_node;2605.00;10.28;1404.00;4.04;0
6;supply_node;2615.00;9.98;1401.00;0.69;0
6;supply_node;2616.00;10.00;1411.00;2.17;0
6;supply_node;2626.00;9.90;1407.00;6.21;0
6;supply_node;2609.00;9.90;1393.00;1.41;0
6;supply_node;2597.00;9.88;1384.00;4.34;0
6;naval_base;2594.47;9.80;1384.00;-0.57;10046
6;naval_base;2620.13;9.80;1415.34;-3.52;6117
6;naval_base;2603.99;9.80;1385.39;0.78;10046
6;naval_base;2622.16;9.80;1404.02;-0.37;6584
6;naval_base;2631.14;9.80;1407.53;1.69;6584
6;naval_base;2615.98;9.80;1392.09;0.59;6584
6;naval_base;2603.00;9.65;1409.00;-2.46;8296
6;bunker;2607.00;10.30;1401.00;1.06;0
6;bunker;2619.00;10.00;1410.00;2.26;0
6;bunker;2599.00;10.10;1395.00;5.28;0
6;bunker;2629.00;9.90;1404.00;1.67;0
6;bunker;2610.00;9.90;1391.00;4.33;0
6;bunker;2616.00;9.93;1404.00;0.71;0
6;bunker;2601.00;9.90;1384.00;3.73;0
6;coastal_bunker;2629.80;9.80;1411.43;2.49;0
6;coastal_bunker;2597.56;9.80;1382.03;-0.27;0
6;coastal_bunker;2592.07;9.80;1391.43;-1.82;0
6;coastal_bunker;2618.49;9.80;1395.12;1.33;0
6;coastal_bunker;2615.97;9.80;1414.79;-2.82;0
6;coastal_bunker;2607.80;9.80;1388.01;0.59;0
6;coastal_bunker;2601.04;9.50;1407.72;-2.36;0
6;dockyard;2611.31;9.90;1413.76;-2.89;0
6;anti_air_building;2626.00;9.90;1405.00;3.19;0
6;anti_air_building;2609.00;10.23;1405.00;4.49;0
6;anti_air_building;2616.00;9.90;1398.00;1.23;0
6;synthetic_refinery;2598.90;10.00;1388.26;5.35;0
6;fuel_silo;2597.00;9.98;1395.00;1.73;0
6;radar_station;2612.00;10.05;1399.00;6.18;0
6;rocket_site;2608.78;10.30;1396.09;5.96;0
6;nuclear_reactor;2603.38;10.00;1389.51;3.80;0
6;floating_harbor;2589.21;9.50;1394.70;1.33;221
6;floating_harbor;2597.05;9.50;1411.95;0.79;1739
6;floating_harbor;2625.79;9.50;1398.30;-1.82;2750
6;floating_harbor;2612.79;9.50;1420.64;0.32;4119
6;floating_harbor;2635.75;9.50;1402.50;-2.36;4125
6;floating_harbor;2621.77;9.50;1389.74;-1.97;4160
6;floating_harbor;2588.00;9.50;1385.00;1.46;4163
7;arms_factory;2653.00;11.38;1278.00;4.62;0
7;arms_factory;2644.00;10.03;1308.00;1.00;0
7;arms_factory;2665.00;9.98;1304.00;3.66;0
7;arms_factory;2654.00;11.03;1289.00;0.04;0
7;arms_factory;2650.00;11.03;1273.00;3.07;0
7;arms_factory;2663.00;9.90;1266.00;4.27;0
7;industrial_complex;2624.00;9.82;1313.00;2.11;0
7;industrial_complex;2647.00;11.95;1285.00;4.78;0
7;industrial_complex;2635.00;10.28;1283.00;0.05;0
7;industrial_complex;2665.00;10.00;1293.00;4.17;0
7;industrial_complex;2641.00;10.10;1267.00;0.56;0
7;industrial_complex;2650.00;11.80;1279.00;3.22;0
7;air_base;2671.44;10.00;1292.42;2.38;0
7;supply_node;2668.00;10.05;1291.00;3.34;0
7;supply_node;2636.00;10.25;1279.00;4.82;0
7;supply_node;2704.00;10.98;1303.00;2.58;0
7;supply_node;2646.00;11.60;1288.00;4.05;0
7;supply_node;2627.00;9.90;1309.00;0.71;0
7;supply_node;2659.00;10.35;1262.00;4.75;0
7;supply_node;2651.00;9.90;1321.00;6.23;0
7;supply_node;2646.00;11.00;1272.00;2.88;0
7;supply_node;2659.00;10.10;1273.00;5.47;0
7;supply_node;2691.00;11.00;1300.00;2.12;0
7;supply_node;2661.00;10.00;1308.00;3.59;0
7;supply_node;2623.00;9.50;1324.00;1.35;0
7;supply_node;2635.00;9.80;1318.00;4.29;0
7;supply_node;2642.00;9.90;1311.00;5.77;0
7;supply_node;2650.00;9.95;1305.00;3.52;0
7;supply_node;2674.00;10.12;1304.00;5.00;0
7;supply_node;2636.00;10.30;1302.00;1.66;0
7;supply_node;2657.00;10.07;1296.00;4.59;0
7;supply_node;2680.00;10.35;1296.00;0.89;0
7;supply_node;2632.00;10.20;1293.00;3.83;0
7;supply_node;2699.00;10.60;1293.00;5.31;0
7;supply_node;2687.00;10.93;1286.00;3.07;0
7;supply_node;2659.00;10.48;1284.00;6.00;0
7;supply_node;2675.00;10.10;1284.00;1.20;0
7;supply_node;2646.00;10.10;1263.00;5.24;0
7;supply_node;2653.00;10.03;1254.00;0.43;0
7;supply_node;2662.00;9.90;1250.00;3.37;0
7;naval_base;2632.36;9.80;1279.30;-1.25;10077
7;naval_base;2644.00;9.50;1261.00;-1.27;10077
7;naval_base;2625.02;9.80;1303.45;-1.29;6978
7;naval_base;2664.00;9.50;1246.00;-0.06;6858
7;naval_base;2628.00;9.80;1295.57;-1.39;6978
7;naval_base;2645.34;9.50;1324.61;-2.66;9719
7;naval_base;2624.25;9.80;1319.71;-1.44;10060
7;naval_base;2710.93;10.30;1299.82;1.07;8445
7;naval_base;2663.46;9.80;1271.37;1.57;10074
7;naval_base;2700.84;10.20;1290.54;0.60;9064
7;naval_base;2651.01;9.80;1250.60;-0.96;6858
7;naval_base;2665.05;9.80;1263.47;1.77;10074
7;naval_base;2678.68;10.30;1281.04;-0.26;10074
7;naval_base;2689.00;9.50;1281.00;0.34;9064
7;naval_base;2664.97;9.50;1280.73;0.61;10074
7;naval_base;2632.20;9.80;1321.31;-2.86;10060
7;naval_base;2638.00;9.50;1268.00;-1.21;10077
7;bunker;2671.00;9.85;1283.00;1.82;0
7;bunker;2658.89;10.00;1311.52;4.48;0
7;bunker;2636.00;10.25;1301.00;0.86;0
7;bunker;2708.56;10.80;1302.27;3.52;0
7;bunker;2651.00;11.80;1281.00;0.26;0
7;bunker;2685.00;10.95;1286.00;1.47;0
7;bunker;2692.00;11.12;1299.00;5.59;0
7;bunker;2657.00;9.90;1250.00;0.87;0
7;bunker;2664.00;9.88;1253.00;3.53;0
7;bunker;2657.00;10.03;1297.00;1.37;0
7;bunker;2646.00;11.45;1276.00;4.03;0
7;bunker;2656.00;10.93;1285.00;0.77;0
7;bunker;2645.00;10.03;1307.00;1.98;0
7;bunker;2652.00;10.00;1303.00;6.10;0
7;bunker;2652.00;9.90;1319.00;2.48;0
7;bunker;2682.00;10.18;1305.00;4.04;0
7;bunker;2640.00;9.90;1318.00;0.42;0
7;bunker;2659.00;10.10;1268.00;4.55;0
7;bunker;2680.00;10.45;1295.00;5.76;0
7;bunker;2631.00;9.90;1311.00;2.49;0
7;bunker;2649.00;10.10;1261.00;0.33;0
7;bunker;2702.00;10.57;1296.00;1.53;0
7;bunker;2635.00;10.50;1287.00;4.55;0
7;bunker;2658.00;10.20;1267.00;0.94;0
7;bunker;2630.00;9.88;1300.00;3.60;0
7;bunker;2621.00;9.90;1332.00;6.26;0
7;bunker;2664.00;10.00;1291.00;3.00;0
7;coastal_bunker;2623.05;9.50;1311.79;-1.56;0
7;coastal_bunker;2664.00;9.60;1277.00;1.57;0
7;coastal_bunker;2626.43;9.80;1322.98;-4.14;0
7;coastal_bunker;2639.95;10.10;1265.05;-0.77;0
7;coastal_bunker;2704.81;10.50;1293.77;0.77;0
